87,41,32,1
80,22,49,2
83,70,96,4
23,17,49,2
97,6,52,2
61,77,89,4
46,58,24,1
1,75,74,3
70,54,76,3
70,47,51,2
75,14,99,4
13,42,9,0
8,16,95,4
86,57,86,4
49,8,7,0
100,49,25,1
96,18,12,0
55,69,50,2
66,81,10,0
89,3,5,0
50,80,98,4
79,9,86,4
65,52,32,1
31,19,66,3
87,81,100,4
37,38,91,4
57,46,85,4
45,42,29,1
93,11,64,3
55,42,35,1
35,93,5,0
39,98,10,0
12,87,48,2
10,21,63,3
93,54,28,1
9,79,65,3
29,85,64,3
47,48,69,3
52,7,50,2
33,84,11,0
28,53,94,4
83,14,33,1
44,59,24,1
13,96,71,3
25,81,71,3
28,99,95,4
15,16,48,2
61,23,62,3
53,70,11,0
86,9,48,2
49,98,77,3
19,70,31,1
31,3,10,0
10,46,27,1
54,28,51,2
59,32,7,0
80,20,50,2
91,20,64,3
40,60,8,0
22,10,50,2
86,100,71,3
4,27,86,4
39,76,11,0
66,75,48,2
87,56,15,0
22,87,63,3
33,2,10,0
40,0,9,0
83,99,94,4
60,53,10,0
22,40,6,0
18,13,51,2
4,90,51,2
1,46,36,1
34,61,24,1
15,48,68,3
69,59,73,3
93,96,49,2
40,56,76,3
83,51,88,4
52,46,50,2
57,40,49,2
77,83,36,1
29,13,33,1
73,66,50,2
38,84,62,3
32,10,29,1
68,40,14,0
69,4,51,2
1,17,89,4
16,37,86,4
70,58,7,0
18,3,6,0
4,33,95,4
73,37,10,0
13,98,68,3
68,43,27,1
63,69,71,3
83,18,48,2
95,63,33,1
5,0,32,1
30,99,67,3
23,83,95,4
99,36,7,0
68,53,49,2
27,81,70,3
31,54,35,1
90,81,62,3
98,43,48,2
71,5,12,0
65,95,13,0
73,7,50,2
3,24,29,1
20,13,49,2
37,77,33,1
64,93,50,2
9,87,71,3
95,2,51,2
46,73,67,3
80,83,65,3
98,87,95,4
47,32,98,4
95,17,78,3
73,32,12,0
47,58,77,3
40,1,48,2
76,71,92,4
52,14,50,2
0,8,75,3
9,82,97,4
97,84,75,3
27,55,87,4
68,89,88,4
12,91,100,4
33,83,97,4
37,42,34,1
72,20,95,4
54,27,73,3
62,95,94,4
40,76,64,3
81,82,72,3
29,24,48,2
23,82,49,2
93,20,50,2
51,81,5,0
62,26,50,2
25,20,48,2
0,28,50,2
9,69,93,4
63,70,50,2
78,84,51,2
83,37,68,3
54,34,11,0
71,66,50,2
22,38,25,1
65,25,15,0
26,87,7,0
26,86,98,4
29,58,34,1
86,88,52,2
48,18,73,3
23,96,91,4
10,40,27,1
32,43,93,4
75,45,52,2
20,49,12,0
42,24,25,1
37,80,67,3
81,49,69,3
61,42,66,3
100,74,14,0
53,68,52,2
75,77,9,0
42,61,79,3
2,96,36,1
65,75,8,0
71,99,52,2
83,36,90,4
74,14,92,4
35,29,13,0
75,44,31,1
75,29,88,4
81,61,51,2
18,73,65,3
68,82,10,0
23,66,9,0
85,73,66,3
65,22,74,3
80,50,26,1
37,46,50,2
7,24,7,0
93,26,5,0
49,71,71,3
14,62,48,2
41,99,61,3
64,64,50,2
97,71,95,4
48,46,88,4
25,75,52,2
63,82,50,2
59,65,78,3
44,9,48,2
99,15,68,3
70,54,69,3
71,45,26,1
39,46,48,2
83,56,29,1
14,52,50,2
52,17,52,2
85,61,14,0
11,69,67,3
67,50,51,2
98,3,26,1
57,25,6,0
11,76,14,0
81,20,10,0
70,20,93,4
10,79,48,2
30,38,12,0
77,21,28,1
4,58,48,2
23,28,7,0
98,31,86,4
50,26,15,0
66,22,69,3
64,100,64,3
45,19,87,4
16,49,35,1
